Date,Actual,Predicted,Province
2023-07-09,0.0,7.201282024383545,province
2023-07-16,0.0,5.472095012664795,province
2023-07-23,0.0,6.275371551513672,province
2023-07-30,0.0,7.867689609527588,province
2023-08-06,0.0,6.269296646118164,province
2023-08-13,0.0,7.664147853851318,province
2023-08-20,1.714285714,8.19792366027832,province
2023-08-27,2.0,9.560816764831543,province
2023-09-03,2.0,8.503058433532715,province
2023-09-10,2.0,8.087575912475586,province
2023-09-17,2.285714286,8.04065990447998,province
2023-09-24,8.285714286,10.568418502807617,province
2023-10-01,11.71428571,12.864700317382812,province
2023-10-08,12.0,13.502877235412598,province
2023-10-15,12.0,12.89175796508789,province
2023-10-22,12.0,15.544208526611328,province
2023-10-29,14.0,18.335731506347656,province
2023-11-05,14.0,17.607126235961914,province
2023-11-12,14.0,17.52658462524414,province
2023-11-19,21.28571429,18.357973098754883,province
2023-11-26,23.0,24.53502082824707,province
2023-12-03,23.0,23.56424331665039,province
2023-12-10,23.0,24.088302612304688,province
2023-12-17,23.0,26.877227783203125,province
2023-12-24,23.0,30.536785125732422,province
2023-12-31,23.0,31.299667358398438,province
2024-01-07,,23.37689407169819,province
