Date,Actual,Predicted,Province
2023-07-09,6.714285714,16.190876007080078,province
2023-07-16,9.571428571,15.94162654876709,province
2023-07-23,9.857142857,16.15188980102539,province
2023-07-30,10.71428571,16.718074798583984,province
2023-08-06,9.0,16.80239486694336,province
2023-08-13,6.714285714,22.35260772705078,province
2023-08-20,4.0,25.768672943115234,province
2023-08-27,4.0,28.988964080810547,province
2023-09-03,0.0,22.3098087310791,province
2023-09-10,0.0,19.2741756439209,province
2023-09-17,0.0,16.35985565185547,province
2023-09-24,0.0,14.298555374145508,province
2023-10-01,0.0,14.861958503723145,province
2023-10-08,0.0,14.922581672668457,province
2023-10-15,0.0,12.0631685256958,province
2023-10-22,0.0,12.1117525100708,province
2023-10-29,0.0,12.304121971130371,province
2023-11-05,0.0,17.51932716369629,province
2023-11-12,0.857142857,15.151087760925293,province
2023-11-19,3.0,8.686306953430176,province
2023-11-26,3.0,4.478022575378418,province
2023-12-03,3.0,1.0863478183746338,province
2023-12-10,3.0,0.5653769969940186,province
2023-12-17,0.428571429,2.284259796142578,province
2023-12-24,0.0,1.3661519289016724,province
2023-12-31,0.0,5.474758148193359,province
2024-01-07,,2.8993609249591827,province
