Date,Actual,Predicted,Province
2023-07-09,3.0,2.559699058532715,province
2023-07-16,3.0,4.386877059936523,province
2023-07-23,3.0,7.6465277671813965,province
2023-07-30,3.0,7.63269567489624,province
2023-08-06,3.0,6.061205863952637,province
2023-08-13,3.0,13.161974906921387,province
2023-08-20,0.0,20.63995933532715,province
2023-08-27,0.0,19.970306396484375,province
2023-09-03,0.0,12.954273223876953,province
2023-09-10,0.0,8.843748092651367,province
2023-09-17,0.0,9.913135528564453,province
2023-09-24,0.0,15.095714569091797,province
2023-10-01,0.0,16.585325241088867,province
2023-10-08,0.0,14.762558937072754,province
2023-10-15,0.0,12.239943504333496,province
2023-10-22,0.0,12.745413780212402,province
2023-10-29,0.0,13.114633560180664,province
2023-11-05,0.0,10.745230674743652,province
2023-11-12,3.571428571,8.661877632141113,province
2023-11-19,5.0,7.96261739730835,province
2023-11-26,5.0,7.766754627227783,province
2023-12-03,5.0,8.312396049499512,province
2023-12-10,5.0,8.641379356384277,province
2023-12-17,5.0,6.608757495880127,province
2023-12-24,3.571428571,8.307168960571289,province
2023-12-31,0.0,9.020748138427734,province
2024-01-07,,8.319326218217611,province
