Date,Actual,Predicted,Province
2023-07-09,4.0,0.042229063808918,province
2023-07-16,14.71428571,1.7037749290466309,province
2023-07-23,15.0,4.66176176071167,province
2023-07-30,18.57142857,5.226909160614014,province
2023-08-06,65.14285714,5.12654972076416,province
2023-08-13,64.28571429,5.334253311157227,province
2023-08-20,63.0,8.204239845275879,province
2023-08-27,58.28571429,8.488920211791992,province
2023-09-03,52.0,7.977944374084473,province
2023-09-10,51.28571429,7.467152118682861,province
2023-09-17,83.85714286,9.073330879211426,province
2023-09-24,59.0,10.5021333694458,province
2023-10-01,62.85714286,12.125268936157227,province
2023-10-08,68.0,11.030778884887695,province
2023-10-15,68.0,11.187043190002441,province
2023-10-22,68.0,12.976089477539062,province
2023-10-29,37.0,14.175018310546875,province
2023-11-05,9.0,12.63243293762207,province
2023-11-12,9.0,8.402560234069824,province
2023-11-19,1.285714286,5.5830583572387695,province
2023-11-26,0.0,4.3641557693481445,province
2023-12-03,0.0,4.267009258270264,province
2023-12-10,0.0,2.62056827545166,province
2023-12-17,0.0,0.7550839185714722,province
2023-12-24,0.0,0.0,province
2023-12-31,0.0,0.0,province
2024-01-07,,0.0,province
