Date,Province,Cases,tsf,mst,rh,rfm,area,spd,sca
30/06/2019,Bataan,0,98540.14286,29.38571429,80,13.78478,1373,71.76995714,0
07/07/2019,Bataan,0,98669,27.91428571,85.57142857,21.74317143,1373,71.86374286,0
14/07/2019,Bataan,0,96181.28571,27.77142857,85.57142857,24.57143,1373,70.05202857,0
21/07/2019,Bataan,0,93694,27.8,85.85714286,26.57391,1373,68.24027143,0
28/07/2019,Bataan,0,91206.28571,27.72857143,84.85714286,52.67609,1373,66.42854286,0
04/08/2019,Bataan,0,88719,27.51428571,88.28571429,31.81025,1373,64.61681429,0
11/08/2019,Bataan,0,86231.28571,27.15714286,89.71428571,3.98913,1373,62.80507143,0
18/08/2019,Bataan,0,83744,27.14285714,90.14285714,35.68913,1373,60.99334286,0
25/08/2019,Bataan,0,81256.28571,27.25714286,90.14285714,30.62577571,1373,59.18161429,51.64285714
01/09/2019,Bataan,0,78768.85714,27.25714286,89.14285714,26.82826,1373,57.36987143,54
08/09/2019,Bataan,0,76281.28571,27.32857143,85.71428571,23.28913,1373,55.55814286,91.92857143
15/09/2019,Bataan,0,73793.85714,27.38571429,85.28571429,12.16987286,1373,53.7464,170.2857143
22/09/2019,Bataan,0,71306.28571,27.3,85.85714286,3.847511429,1373,51.93467143,214.3571429
29/09/2019,Bataan,0,68818.85714,27.27142857,85.14285714,3.95,1373,50.12294286,290.2857143
06/10/2019,Bataan,0,67131,28.45714286,75.71428571,2.203107143,1373,48.89365714,365.7857143
13/10/2019,Bataan,0,67416.71429,28.62857143,74,2.133541429,1373,49.10177143,368.5
20/10/2019,Bataan,0,67791.42857,28.62857143,74.28571429,3.70652,1373,49.3747,358.5
27/10/2019,Bataan,0,68166.28571,28.6,74.42857143,11.39658286,1373,49.64761429,362.7857143
03/11/2019,Bataan,0,68540.85714,27.95714286,75.85714286,10.39254571,1373,49.92054286,314.9285714
10/11/2019,Bataan,0,68915.71429,27.77142857,77.85714286,4.67826,1373,50.19348571,284.5714286
17/11/2019,Bataan,0,69290.28571,27.65714286,77.85714286,2.091925714,1373,50.4664,289.1428571
24/11/2019,Bataan,0,69665.28571,27.78571429,78.14285714,3.36211,1373,50.73931429,291.8571429
01/12/2019,Bataan,0,70039.71429,27.54285714,77.28571429,5.63043,1373,51.01225714,267.6428571
08/12/2019,Bataan,0,70414.57143,27.05714286,74.85714286,0.31087,1373,51.2852,204.6428571
15/12/2019,Bataan,0,70789.28571,27.21428571,74.57142857,2.129504286,1373,51.5581,71.92857143
22/12/2019,Bataan,0,71164,26.98571429,74.28571429,3.01584,1373,51.83102857,43
29/12/2019,Bataan,0,71538.71429,27.14285714,74.28571429,0.15,1373,52.10397143,23.78571429
05/01/2020,Bataan,40,71266.28571,27.04285714,73,0.077948571,1373,51.90557143,26.28571429
12/01/2020,Bataan,62,68343,26.84285714,73,0.022357143,1373,49.77645714,25.57142857
19/01/2020,Bataan,190.1428571,65172,26.52857143,72.85714286,0.01304,1373,47.46698571,24.5
26/01/2020,Bataan,269.8571429,62001,26.85714286,72.14285714,0.159004286,1373,45.15748571,11.42857143
02/02/2020,Bataan,299,58830,26.77142857,70.28571429,0.202794286,1373,42.84801429,1
09/02/2020,Bataan,283.5714286,55659,26.55714286,66,0.11522,1373,40.53852857,0
16/02/2020,Bataan,252.8571429,52488.14286,26.41428571,65.14285714,0.107455714,1373,38.22904286,0
23/02/2020,Bataan,250,49318,26.68571429,65,0.08323,1373,35.91955714,0
01/03/2020,Bataan,221.7142857,46147,26.85714286,65.57142857,0.03043,1373,33.61005714,0
08/03/2020,Bataan,94.28571429,42976,28.88571429,67.42857143,0.02609,1373,31.30058571,0.857142857
15/03/2020,Bataan,8.571428571,39805,28.91428571,67.28571429,0.122981429,1373,28.9911,1
22/03/2020,Bataan,0,36634,28.84285714,67,0.179811429,1373,26.68161429,1
29/03/2020,Bataan,0,33463,28.95714286,67.57142857,0.08478,1373,24.37214286,0.285714286
05/04/2020,Bataan,0,30767.71429,29.52857143,69.42857143,0.463665714,1373,22.40922857,0
12/04/2020,Bataan,0,29786,29.75714286,70.14285714,0.740065714,1373,21.69402857,0
19/04/2020,Bataan,0,28946.71429,29.82857143,69.57142857,0.69348,1373,21.08277143,0
26/04/2020,Bataan,0,28107.42857,29.77142857,70.28571429,2.41553,1373,20.47154286,1.142857143
03/05/2020,Bataan,0,27268.14286,29.92857143,71.85714286,3.26025,1373,19.8603,4
10/05/2020,Bataan,0,26429,30.15714286,74.14285714,3.65,1373,19.24905714,4
17/05/2020,Bataan,0,25589.85714,30.31428571,75,8.140682857,1373,18.63782857,4
24/05/2020,Bataan,0,24750.42857,30.18571429,74.85714286,6.177948571,1373,18.02657143,1.142857143
31/05/2020,Bataan,0,23911.14286,30.2,75.28571429,2.56304,1373,17.41534286,0
07/06/2020,Bataan,0,23072,29.18571429,76.28571429,13.76738857,1373,16.8041,0
14/06/2020,Bataan,0,22232.85714,29.7,76.71428571,11.84285714,1373,16.19285714,0
21/06/2020,Bataan,0,21393.57143,29.51428571,76.71428571,6.78696,1373,15.58162857,0
28/06/2020,Bataan,0,20554.28571,29.38571429,76.42857143,7.59783,1373,14.97037143,0
05/07/2020,Bataan,0,19784.71429,29.21428571,78.42857143,7.063664286,1373,14.40977143,0.285714286
12/07/2020,Bataan,0,19265.14286,29.27142857,79.85714286,9.314592857,1373,14.03138571,0.5
19/07/2020,Bataan,0,18766.42857,29.04285714,80.42857143,25.22391,1373,13.66818571,0.5
26/07/2020,Bataan,0,18267.71429,29.21428571,79.85714286,23.85900286,1373,13.30498571,0.142857143
02/08/2020,Bataan,0,17769.14286,28.72857143,80.42857143,22.88540143,1373,12.94178571,0.428571429
09/08/2020,Bataan,0,17270.42857,27.94285714,81.85714286,20.31957,1373,12.57858571,1
16/08/2020,Bataan,0,16771.57143,28,82.57142857,10.31335571,1373,12.21538571,1
23/08/2020,Bataan,0,16273.14286,27.74285714,82.42857143,6.925775714,1373,11.85218571,2.071428571
30/08/2020,Bataan,0,15774.42857,27.7,81.42857143,8.46304,1373,11.48898571,1.642857143
06/09/2020,Bataan,0,15275.57143,28.67142857,81.28571429,7.441925714,1373,11.12578571,1.5
13/09/2020,Bataan,0,14777.14286,28.72857143,81,8.310871429,1373,10.76258571,3
20/09/2020,Bataan,28,14278.42857,28.65714286,81.28571429,10.9087,1373,10.39938571,3
27/09/2020,Bataan,49,13779.57143,28.54285714,81,7.472671429,1373,10.03618571,3
04/10/2020,Bataan,49,13345.14286,28.32857143,81.57142857,11.8323,1373,9.7197,3
11/10/2020,Bataan,49,13306,27.81428571,82.42857143,18.4087,1373,9.6912,1.714285714
18/10/2020,Bataan,43.28571429,13331,27.74285714,82,16.62391,1373,9.709428571,0
25/10/2020,Bataan,41,13356.14286,28.01428571,82,11.25248143,1373,9.7277,0
01/11/2020,Bataan,41,13381.14286,27.68571429,81.42857143,7.22391,1373,9.7459,0
08/11/2020,Bataan,17.57142857,13406.14286,27.58571429,76,16.12609,1373,9.764114286,0
15/11/2020,Bataan,0,13431.14286,27.55714286,76.57142857,9.316152857,1373,9.7824,0
22/11/2020,Bataan,0,13456.28571,27.85714286,76.57142857,4.008078571,1373,9.8006,0
29/11/2020,Bataan,0,13481.28571,27.54285714,76.28571429,2.80435,1373,9.8188,0
06/12/2020,Bataan,0,13506.28571,27.54285714,78,3.406835714,1373,9.8371,0
13/12/2020,Bataan,0,13531.28571,27.51428571,78.42857143,3.584475714,1373,9.8553,0
20/12/2020,Bataan,0,13556.42857,27.61428571,78.42857143,3.42609,1373,9.8735,0
27/12/2020,Bataan,0,13581.42857,27.5,77.71428571,1.970807143,1373,9.891785714,0
03/01/2021,Bataan,0,13566,27.25714286,75.57142857,1.253105714,1373,9.8806,0
10/01/2021,Bataan,0,13066.42857,26.74285714,72.28571429,0.06522,1373,9.5166,0
17/01/2021,Bataan,0,12432,26.71428571,72.42857143,0.03168,1373,9.0547,0
24/01/2021,Bataan,0,11797.85714,26.74285714,73.14285714,0.068947143,1373,8.5927,0
31/01/2021,Bataan,0,11163.57143,26.87142857,72.57142857,0.12609,1373,8.130714286,0
07/02/2021,Bataan,0,10529.14286,26.95714286,70.85714286,0.318012857,1373,7.6688,0
14/02/2021,Bataan,0,9895,26.84285714,71.28571429,0.301554286,1373,7.2068,0
21/02/2021,Bataan,0,9260.714286,27,70.71428571,0.23696,1373,6.744828571,0
28/02/2021,Bataan,0,8626.428571,27.04285714,71.28571429,0.03478,1373,6.2829,0
07/03/2021,Bataan,0,7992.142857,28.57142857,69.57142857,0.105588571,1373,5.8209,0
14/03/2021,Bataan,0,7357.857143,28.8,69.71428571,0.163041429,1373,5.358942857,0
21/03/2021,Bataan,0,6723.571429,28.7,69.71428571,0.22391,1373,4.897,0
28/03/2021,Bataan,0,6089.285714,28.67142857,69.85714286,0.05435,1373,4.435,0
04/04/2021,Bataan,0,5569.285714,29.04285714,69,0.231367143,1373,4.056228571,0
11/04/2021,Bataan,0,5753.428571,29.04285714,69.14285714,0.46739,1373,4.190428571,0
18/04/2021,Bataan,0,6052,29.44285714,69.28571429,0.68043,1373,4.407814286,0
25/04/2021,Bataan,0,6350.285714,29.27142857,68.42857143,1.87795,1373,4.625185714,0
02/05/2021,Bataan,0,6648.857143,29.68571429,68.42857143,2.644722857,1373,4.842571429,0
09/05/2021,Bataan,0,6947.285714,31.01428571,68.71428571,1.85652,1373,5.059942857,0
16/05/2021,Bataan,0,7245.714286,31.15714286,69,3.297512857,1373,5.277328571,0
23/05/2021,Bataan,0,7544.285714,31.28571429,68.85714286,6.012421429,1373,5.494714286,0
30/05/2021,Bataan,0,7842.714286,31.14285714,69,11.3587,1373,5.712071429,0
06/06/2021,Bataan,0,8141.142857,28.77142857,79.57142857,6.728264286,1373,5.929471429,0
13/06/2021,Bataan,0,8439.714286,28.38571429,81.28571429,5.317704286,1373,6.146842857,0
20/06/2021,Bataan,0,8738,28.45714286,81.85714286,6.42174,1373,6.364228571,0
27/06/2021,Bataan,0,9036.571429,28.72857143,81.42857143,17.42670857,1373,6.5816,0
04/07/2021,Bataan,0,9290.571429,28.07142857,83.71428571,23.45900571,1373,6.7666,0
11/07/2021,Bataan,0,9270.428571,27.94285714,85.14285714,29.05652,1373,6.751871429,0
18/07/2021,Bataan,0,9205.571429,27.85714286,85.71428571,65.1913,1373,6.704771429,0
25/07/2021,Bataan,0,9141,27.67142857,85.42857143,34.37515143,1373,6.657671429,0
01/08/2021,Bataan,0,9076.428571,28.18571429,85,11.26304,1373,6.610571429,0
08/08/2021,Bataan,0,9011.571429,28.07142857,84.14285714,9.43043,1373,6.563457143,0
15/08/2021,Bataan,0,8946.857143,28,83.42857143,13.42173857,1373,6.516357143,0
22/08/2021,Bataan,0,8882.428571,27.8,83.85714286,16.87174143,1373,6.469257143,0
29/08/2021,Bataan,0,8817.571429,27.9,83.85714286,19.61087,1373,6.422142857,0
05/09/2021,Bataan,0,8752.857143,28.3,82.85714286,16.14875571,1373,6.375042857,0
12/09/2021,Bataan,0,8688.428571,28.38571429,82.14285714,12.16583571,1373,6.327942857,0
19/09/2021,Bataan,0,8623.571429,28.38571429,81.28571429,3.84783,1373,6.280828571,0
26/09/2021,Bataan,0,8558.857143,28.32857143,81.85714286,5.658387143,1373,6.233728571,0
03/10/2021,Bataan,0,8512.285714,28.1,80.57142857,7.250932857,1373,6.199814286,0
10/10/2021,Bataan,0,8683,27.9,77.71428571,9.42174,1373,6.3241,0
17/10/2021,Bataan,0,8914,27.9,77.71428571,2.518011429,1373,6.492357143,0
24/10/2021,Bataan,0,9145,27.95714286,77.28571429,2.242237143,1373,6.6606,0
31/10/2021,Bataan,0,9376,27.94285714,77.28571429,3.4087,1373,6.828828571,0
07/11/2021,Bataan,0,9607,28.54285714,73.71428571,1.459625714,1373,6.9971,0
14/11/2021,Bataan,0,9838,28.57142857,74,1.154344286,1373,7.165328571,0
21/11/2021,Bataan,0,10069,28.65714286,73.85714286,1.18043,1373,7.333571429,0
28/11/2021,Bataan,0,10300,28.65714286,74,0.38043,1373,7.501828571,0
05/12/2021,Bataan,0,10486.71429,27.21428571,70.42857143,1.508384286,1373,7.637685714,0
12/12/2021,Bataan,0,10513,26.87142857,69.42857143,2.133852857,1373,7.656971429,0
19/12/2021,Bataan,0,10526.14286,26.98571429,69.28571429,0.81087,1373,7.666528571,0
26/12/2021,Bataan,0,10539.28571,26.81428571,69,0.388512857,1373,7.6761,0
02/01/2022,Bataan,0,10552.42857,26.9,68.85714286,0.190377143,1373,7.685671429,0
09/01/2022,Bataan,0,10565.57143,26.98571429,69.57142857,0.01522,1373,7.695228571,0
16/01/2022,Bataan,0,10578.71429,26.74285714,69.57142857,0.018327143,1373,7.7048,0
23/01/2022,Bataan,0,10591.85714,26.8,69.85714286,0.035718571,1373,7.714342857,0
30/01/2022,Bataan,0,10605,26.92857143,69.71428571,0.07609,1373,7.7239,0
06/02/2022,Bataan,0,10618,27.71428571,70,0.086954286,1373,7.733471429,0
13/02/2022,Bataan,0,10631.14286,27.8,69.28571429,0.12422,1373,7.743028571,0
20/02/2022,Bataan,0,10644.28571,27.92857143,69.57142857,0.20652,1373,7.7526,0
27/02/2022,Bataan,0,10657.42857,27.68571429,69.57142857,0.066771429,1373,7.762171429,0
06/03/2022,Bataan,0,10670.57143,29.38571429,69.57142857,0.169258571,1373,7.771728571,0
13/03/2022,Bataan,0,10683.71429,29.37142857,69.28571429,0.269258571,1373,7.7813,0
20/03/2022,Bataan,0,10696.85714,29.4,69.42857143,0.39348,1373,7.790871429,0
27/03/2022,Bataan,0,10710,29.47142857,69.14285714,0.846274286,1373,7.800428571,0
03/04/2022,Bataan,0,10745.57143,29.45714286,69.85714286,0.853417143,1373,7.826485714,0
10/04/2022,Bataan,0,11053.28571,29.4,70.71428571,0.68261,1373,8.050414286,0
17/04/2022,Bataan,0,11436.14286,29.4,70.42857143,2.229195714,1373,8.329314286,0
24/04/2022,Bataan,0,11819,29.47142857,70.85714286,1.523604286,1373,8.6082,0
01/05/2022,Bataan,0,12202,29.65714286,70.85714286,0.23913,1373,8.8871,0
08/05/2022,Bataan,0,12585,29.87142857,72.14285714,16.3,1373,9.166,0
15/05/2022,Bataan,0,12967.85714,29.61428571,72.14285714,12.08633714,1373,9.444885714,0
22/05/2022,Bataan,0,13350.71429,29.74285714,72,8.207767143,1373,9.723785714,0
29/05/2022,Bataan,0,13733.71429,29.65714286,72.14285714,3.89783,1373,10.00268571,0
05/06/2022,Bataan,0,14116.57143,29.6,75.14285714,6.949072857,1373,10.28157143,0
12/06/2022,Bataan,0,14499.57143,28.92857143,76.28571429,8.74783,1373,10.56047143,0
19/06/2022,Bataan,0,14882.42857,29.1,77,12.21739,1373,10.83937143,0
26/06/2022,Bataan,0,15265.28571,29.12857143,76.57142857,13.15372571,1373,11.11825714,0
03/07/2022,Bataan,0,15616.42857,29.01428571,78.71428571,16.14689429,1373,11.37392857,0
10/07/2022,Bataan,10.71428571,15584.71429,28.67142857,81.71428571,22.69348,1373,11.35084286,2.5
17/07/2022,Bataan,15,15446.71429,28.54285714,81,24.40217714,1373,11.2503,2.5
24/07/2022,Bataan,15,15308.71429,28.65714286,81.71428571,25.52546857,1373,11.14978571,2.5
31/07/2022,Bataan,15,15170.57143,28.54285714,81.42857143,26.64348,1373,11.04925714,0.357142857
07/08/2022,Bataan,15,15032.57143,27.68571429,84,16.39875429,1373,10.94872857,1.714285714
14/08/2022,Bataan,15,14894.57143,27.8,84.57142857,20.41645714,1373,10.8482,2
21/08/2022,Bataan,12.85714286,14756.57143,27.77142857,84.71428571,28.05,1373,10.74768571,3.428571429
28/08/2022,Bataan,0,14618.57143,27.84285714,84.57142857,23.41522,1373,10.64715714,2.571428571
04/09/2022,Bataan,0,14480.57143,27.8,83.85714286,18.31801429,1373,10.54662857,3.428571429
11/09/2022,Bataan,0,14342.57143,27.57142857,83,11.52174,1373,10.4461,3.357142857
18/09/2022,Bataan,0,14204.42857,27.77142857,83.57142857,17.64565,1373,10.34558571,2.5
25/09/2022,Bataan,0,14066.42857,27.82857143,83.57142857,8.158695714,1373,10.24505714,3.214285714
02/10/2022,Bataan,0,13939.28571,27.78571429,81.85714286,2.158075714,1373,10.15244286,3.071428571
09/10/2022,Bataan,0,14171,28.51428571,77.71428571,8.84565,1373,10.3212,6.5
16/10/2022,Bataan,0,14565.85714,28.3,77.71428571,20.50403571,1373,10.60875714,5.071428571
23/10/2022,Bataan,0,14960.57143,28.4,77.85714286,18.66366429,1373,10.89632857,4
30/10/2022,Bataan,0,15355.42857,28.5,78.28571429,2.40435,1373,11.18387143,1.714285714
06/11/2022,Bataan,0,15750.14286,28.47142857,74.14285714,3.753415714,1373,11.47142857,3
13/11/2022,Bataan,0,16145,28.41428571,73.85714286,2.959625714,1373,11.75897143,3
20/11/2022,Bataan,0,16540,28.47142857,74.14285714,0.41304,1373,12.04654286,0.857142857
27/11/2022,Bataan,0,16934.85714,28.47142857,74.28571429,1.674531429,1373,12.3341,0
04/12/2022,Bataan,0,17329.57143,27.95714286,71.71428571,1.513974286,1373,12.62165714,0
11/12/2022,Bataan,0,17724.42857,27.48571429,70.85714286,0.58696,1373,12.90922857,0
18/12/2022,Bataan,0,18119.14286,27.52857143,70.57142857,0.40435,1373,13.19675714,0
25/12/2022,Bataan,0,18514,27.67142857,70.28571429,1.124847143,1373,13.48432857,0
01/01/2023,Bataan,0,18908.85714,27.5,70.71428571,1.66522,1373,13.77187143,0
08/01/2023,Bataan,0,19190,26.97142857,69.71428571,0.06522,1373,13.97681429,0
15/01/2023,Bataan,0,19386.42857,26.75714286,70,0.035402857,1373,14.11981429,2
22/01/2023,Bataan,0,19583,26.75714286,69.71428571,0.025462857,1373,14.26278571,2
29/01/2023,Bataan,0,19779,26.92857143,70.42857143,0.1,1373,14.40575714,2
05/02/2023,Bataan,0,19975.28571,27.25714286,68.85714286,0.208074286,1373,14.54874286,0.285714286
12/02/2023,Bataan,0,20172,27.47142857,67.85714286,0.257764286,1373,14.69171429,2
19/02/2023,Bataan,0,20368,27.45714286,68,0.06957,1373,14.8347,2
26/02/2023,Bataan,0,20564,27.48571429,67.85714286,0.024534286,1373,14.97768571,2
05/03/2023,Bataan,0,20761,28.04285714,66.42857143,0.010245714,1373,15.12065714,0.285714286
12/03/2023,Bataan,0,20957,28.4,65.28571429,0.02919,1373,15.26364286,0
19/03/2023,Bataan,0,21153,28.15714286,65.14285714,0.12609,1373,15.40661429,0
26/03/2023,Bataan,0,21349.85714,28.17142857,64.85714286,0.26429,1373,15.5496,0
02/04/2023,Bataan,0,21551.85714,28.72857143,66.57142857,0.493171429,1373,15.6968,0
09/04/2023,Bataan,0,21944.85714,29.72857143,70.42857143,1.53478,1373,15.98314286,0
16/04/2023,Bataan,0,22424.85714,29.72857143,70.71428571,2.320494286,1373,16.33274286,0
23/04/2023,Bataan,0,22904.85714,29.48571429,70.85714286,3.105588571,1373,16.68234286,0
30/04/2023,Bataan,1.714285714,23384.85714,29.48571429,70.57142857,4.28261,1373,17.03194286,0
07/05/2023,Bataan,4,23864.85714,30,73.42857143,5.342861429,1373,17.38154286,0
14/05/2023,Bataan,4,24344.85714,29.98571429,73.42857143,6.134475714,1373,17.73114286,0
21/05/2023,Bataan,4,24824.85714,29.95714286,73.28571429,6.95435,1373,18.08074286,0
28/05/2023,Bataan,22,25304.85714,29.95714286,73.71428571,8.6587,1373,18.43034286,1.142857143
04/06/2023,Bataan,28,25784.85714,29.57142857,78.28571429,10.15124286,1373,18.77994286,2.857142857
11/06/2023,Bataan,45,26264.85714,29.01428571,81.57142857,12.1413,1373,19.12954286,4.357142857
18/06/2023,Bataan,51.85714286,26744.85714,29.1,81.28571429,15.20652,1373,19.47914286,4.5
25/06/2023,Bataan,55,27224.85714,28.95714286,81.71428571,10.45745143,1373,19.82874286,4.785714286
02/07/2023,Bataan,57.14285714,27711,28.71428571,82,12.57794857,1373,20.18288571,4.785714286
09/07/2023,Bataan,75.14285714,28403.71429,28.32857143,82.14285714,46.67174,1373,20.68732857,6.642857143
16/07/2023,Bataan,64,29190,28.38571429,82.28571429,49.28043286,1373,21.26004286,8.285714286
23/07/2023,Bataan,51.28571429,29976.28571,28.51428571,82.57142857,41.81086714,1373,21.83277143,8.428571429
30/07/2023,Bataan,38,30762.71429,28.2,82.71428571,20.52826,1373,22.40551429,9.928571429
06/08/2023,Bataan,30,31549,28.5,84.42857143,6.109625714,1373,22.97824286,10.5
13/08/2023,Bataan,30,32335.28571,28.55714286,83.42857143,12.29596286,1373,23.55095714,9.357142857
20/08/2023,Bataan,15.85714286,33122,28.21428571,84,33.76957,1373,24.1237,5.857142857
27/08/2023,Bataan,0,33908.28571,28.34285714,83.85714286,30.65030714,1373,24.69642857,4.5
03/09/2023,Bataan,0,34694.71429,28.25714286,85.42857143,24.25838143,1373,25.26915714,2.5
10/09/2023,Bataan,0,35481,28.08571429,86.42857143,9.57826,1373,25.84188571,2.5
17/09/2023,Bataan,0,36267.28571,28.27142857,86,11.61863714,1373,26.41462857,0.357142857
24/09/2023,Bataan,0,37053.71429,28.18571429,85.71428571,12.17298571,1373,26.98734286,0
01/10/2023,Bataan,0,37840,28.14285714,85.42857143,12.4587,1373,27.56007143,0
08/10/2023,Bataan,0,37955.85714,28.45714286,80.14285714,6.11957,1373,27.64444286,0
15/10/2023,Bataan,0,37568.71429,28.37142857,80.28571429,6.16553,1373,27.36251429,0
22/10/2023,Bataan,0,37181.71429,28.24285714,80.42857143,5.546894286,1373,27.08058571,0
29/10/2023,Bataan,0,36794.57143,28.34285714,80.71428571,1.62826,1373,26.79868571,0
05/11/2023,Bataan,0,36407.57143,28.68571429,75,0.978568571,1373,26.51675714,0
12/11/2023,Bataan,0,36020.42857,28.77142857,73.42857143,0.568318571,1373,26.23484286,0.428571429
19/11/2023,Bataan,0,35633.28571,28.78571429,73.14285714,1.03043,1373,25.95291429,1.5
26/11/2023,Bataan,0,35246.28571,28.7,73.14285714,0.674844286,1373,25.67098571,1.5
03/12/2023,Bataan,0,34859.14286,28.47142857,72.71428571,0.694721429,1373,25.38907143,1.5
10/12/2023,Bataan,0,34472.14286,28.2,73.42857143,1.1,1373,25.10715714,1.5
17/12/2023,Bataan,0,34085,28.57142857,73.14285714,1.40186,1373,24.82524286,0.214285714
24/12/2023,Bataan,0,33698,28.54285714,73.28571429,1.45217,1373,24.54331429,0
31/12/2023,Bataan,0,33310.85714,28.34285714,73.57142857,1.45217,1373,24.26138571,0
06/01/2019,Bulacan,0,1037954.833,25.7,76.16666667,1.235656667,2775,374.03775,0
13/01/2019,Bulacan,0,1038880,25.67142857,76.14285714,1.652155714,2775,374.3711857,0
20/01/2019,Bulacan,0,1039876.286,25.45714286,76,3.24767,2775,374.7302,0
27/01/2019,Bulacan,0,1040872.714,25.51428571,76.14285714,0.990195714,2775,375.0892429,0
03/02/2019,Bulacan,0,1041869,25.55714286,76,0.641192857,2775,375.4483,0
10/02/2019,Bulacan,0,1042865.286,25.77142857,76,0.7093,2775,375.8073143,0
17/02/2019,Bulacan,0,1043861.714,25.67142857,75.71428571,0.396348571,2775,376.1663714,0
24/02/2019,Bulacan,0,1044858,25.68571429,76.14285714,0.413957143,2775,376.5254,0
03/03/2019,Bulacan,0,1045854.286,26.27142857,75.42857143,0.521597143,2775,376.8844429,0
10/03/2019,Bulacan,0,1046850.714,27.3,73.71428571,0.55814,2775,377.2435,0
17/03/2019,Bulacan,0,1047847,27.58571429,73.28571429,0.516277143,2775,377.6025,0
24/03/2019,Bulacan,0,1048843.286,27.47142857,73.71428571,0.641857143,2775,377.9615714,0
31/03/2019,Bulacan,0,1049839.714,27.34285714,73.57142857,0.8186,2775,378.3206,0
07/04/2019,Bulacan,0,1053354.714,28.84285714,74.85714286,3.415948571,2775,379.5872571,0
14/04/2019,Bulacan,0,1060227.857,28.77142857,74.71428571,2.503824286,2775,382.0640714,0
21/04/2019,Bulacan,0,1067101,28.91428571,75.42857143,0.71047,2775,384.5408857,0
28/04/2019,Bulacan,0,1073974,28.7,75,12.49419,2775,387.0177,0
05/05/2019,Bulacan,0,1080847.143,29.14285714,79.14285714,7.221098571,2775,389.4945,0
12/05/2019,Bulacan,0,1087720.429,29.32857143,80.42857143,4.378405714,2775,391.9713143,0
19/05/2019,Bulacan,0,1094593.571,29.25714286,80.42857143,11.05116,2775,394.4481286,0
26/05/2019,Bulacan,0,1101466.714,29.27142857,80,6.542024286,2775,396.9249429,0
02/06/2019,Bulacan,0,1108340,29.41428571,79.57142857,4.419432857,2775,399.4017571,0
09/06/2019,Bulacan,0,1115213,29.3,79.57142857,2.50581,2775,401.8785714,0
16/06/2019,Bulacan,0,1122086.143,29.52857143,79,9.696845714,2775,404.3553714,0
23/06/2019,Bulacan,0,1128959.286,29.44285714,79.14285714,11.03438857,2775,406.8322,0
30/06/2019,Bulacan,0,1135832.429,29.61428571,79.14285714,7.18721,2775,409.309,0
07/07/2019,Bulacan,0,1141734.429,28.27142857,84.28571429,13.30481857,2775,411.4358571,0
14/07/2019,Bulacan,0,1146341.571,28.22857143,84.85714286,15.92608143,2775,413.0960857,0
21/07/2019,Bulacan,0,1150948.714,28.41428571,83.85714286,18.06163,2775,414.7563143,0
28/07/2019,Bulacan,0,1155555.857,28.2,84.57142857,21.17093,2775,416.4165429,0
04/08/2019,Bulacan,0,1160163.143,28.17142857,86.57142857,14.24501857,2775,418.0767714,0
11/08/2019,Bulacan,42,1164770.286,27.98571429,88.14285714,5.01047,2775,419.7370143,0
18/08/2019,Bulacan,42,1169377.429,27.94285714,88.57142857,24.11744,2775,421.3972429,0
25/08/2019,Bulacan,95.42857143,1173984.429,27.9,87.57142857,18.40514857,2775,423.0574571,34.42857143
01/09/2019,Bulacan,221.5714286,1178591.571,28.07142857,88.14285714,14.12093,2775,424.7177,36
08/09/2019,Bulacan,469.2857143,1183198.714,27.64285714,85.85714286,22.4593,2775,426.3779429,61.28571429
15/09/2019,Bulacan,706.4285714,1187805.857,27.68571429,85.57142857,12.34834,2775,428.0381571,113.5238095
22/09/2019,Bulacan,856.2857143,1192413.143,27.8,86.42857143,4.953491429,2775,429.6983857,143.9047619
29/09/2019,Bulacan,1046.285714,1197020.286,27.72857143,85.71428571,6.08372,2775,431.3586286,218.5238095
06/10/2019,Bulacan,1129.142857,1199216.429,28.18571429,79.57142857,2.749834286,2775,432.1501,268.5714286
13/10/2019,Bulacan,1142,1196109,28.25714286,79,2.734551429,2775,431.0303,269.6666667
20/10/2019,Bulacan,1114.142857,1192841,28.27142857,78.42857143,6.03023,2775,429.8525714,270.3333333
27/10/2019,Bulacan,853.5714286,1189572.857,28.25714286,78.71428571,12.11694714,2775,428.6748714,286.1428571
03/11/2019,Bulacan,499,1186304.571,27.84285714,79.85714286,11.62276,2775,427.4971429,238.0952381
10/11/2019,Bulacan,392.1428571,1183036.429,27.28571429,80.42857143,7.85116,2775,426.3194286,228.8095238
17/11/2019,Bulacan,312.7142857,1179768.286,27.34285714,81.14285714,5.49502,2775,425.1417286,243.5714286
24/11/2019,Bulacan,232.4285714,1176500,27.32857143,81,8.048505714,2775,423.964,249.8571429
01/12/2019,Bulacan,91.57142857,1173232,27.2,80.42857143,11.97674,2775,422.7862714,234.1904762
08/12/2019,Bulacan,11,1169963.857,26.72857143,78.42857143,1.08605,2775,421.6085714,197.2380952
15/12/2019,Bulacan,13.14285714,1166695.571,26.81428571,78.42857143,5.903987143,2775,420.4308429,105.3333333
22/12/2019,Bulacan,16,1163427.429,26.55714286,78.42857143,8.363951429,2775,419.2531286,70.66666666
29/12/2019,Bulacan,16,1160159.286,26.8,78.28571429,1.44302,2775,418.0754286,51.66666667
